"Summary level","Program label","Program","Sub-program","Name","Code","Subsidized units available","% Occupied","# Reported","% Reported","Average months since report","% moved in past year","Number of people per unit","Number of people: total","Average Family Expenditure per month ($$)","Average HUD Expenditure per month ($$)","Household income per year","Household income per year per person","% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more","% Households where wages are major source of income","% Households where welfare is major source of income","% Households with other major sources of income","% of local median (Household income)","% very low income","% extremely low income","% 2+ adults with children","% 1 adult with children","% female head","% female head with children","% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households","% 24 years or less (Head or spouse)","% 25 to 49 years (Head or spouse)","% 51 to 60 (Head or spouse)","% 62 or more (Head or spouse)","% 85 or more (Head or spouse)","% Minority","%Black Non-Hispanic","%Native American Non-Hispanic","%Asian or Pacific Islander Non-Hispanic","%White Non-Hispanic","%Black Hispanic","%White Hispanic","%Other Hispanic","% Hispanic","% Multiple Race","Average months on waiting list","Average months since moved in","% with utility allowance","Average utility allowance $$","% 0 - 1 bedrooms:","% 2 bedrooms","% 3+ bedrooms","% Overhoused","% in poverty (Census tract)","% minority (Census tract)","% single family owners (Census tract)","Congressional District","CBSA","PLACE","Latitude","Longitude","State","PHA Total Units","HA category"
"4","Summary of All HUD Programs","1","NA","Cottonwood Housing Authority","AL104","53","98","52","100","5","2","1.5","77","139","537","19524","13185","8","6","33","17","37","27","2","71","36","83","50","-1","19","81","19","40","18","23","-1","31","27","42","4","58","54","-1","-1","42","-1","4","-1","4","0","9","129","100","35","67","19","13","10","20","16","65","0102","20020","17824","31.040700000000005","-85.3371","AL","53","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Talladega, AL","AL105","534","96","518","100","5","19","2.3","1190","298","609","13512","5882","13","21","37","13","16","23","3","74","25","93","72","2","50","79","50","29","52","16","8","50","17","25","1","90","90","0","-1","10","-1","0","-1","0","1","6","57","100","112","28","32","40","18","37","81","49","0103","45180","74592","33.452255","-86.098368","AL","534","4"
"4","Summary of All HUD Programs","1","NA","Pell City Housing Authority","AL106","78","99","77","100","5","19","2.2","167","356","420","15874","7319","8","7","44","14","26","31","4","58","21","96","82","3","38","84","38","18","10","8","3","48","22","27","-1","51","51","-1","-1","49","-1","-1","-1","0","3","32","82","100","129","10","52","38","43","20","27","66","0103","13820","58896","33.593086","-86.26917","AL","78","1"
"4","Summary of All HUD Programs","1","NA","HA ELBA","AL107","244","89","216","100","5","15","2.3","486","326","572","18323","8144","11","7","36","14","32","34","1","58","28","88","69","5","35","79","38","29","37","15","4","45","22","29","1","67","64","-1","-1","33","-1","2","-1","2","0","5","80","100","179","16","40","44","41","13","35","70","0102","21460","23296","31.434733","-86.077277","AL","244","2"
"4","Summary of All HUD Programs","1","NA","Ragland Housing Authority","AL108","60","97","58","100","4","24","2.2","126","336","724","16884","7772","6","4","44","18","28","38","2","47","22","95","78","2","40","83","38","20","29","11","12","45","14","29","2","33","31","2","-1","67","-1","-1","-1","0","2","16","79","100","133","29","36","34","22","18","13","56","0103","13820","63216","33.747866","-86.154755","AL","60","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Demopolis, AL","AL109","180","96","173","100","5","9","2.1","368","357","661","17052","8016","4","20","36","8","33","35","-1","65","30","88","62","1","46","92","46","33","75","21","9","55","17","18","1","100","100","-1","-1","-1","-1","-1","-1","0","0","6","152","100","215","18","39","42","35","28","72","45","0107","99999","20296","32.508477","-87.827446","AL","180","2"
"4","Summary of All HUD Programs","1","NA","HA PIEDMONT","AL110","210","100","210","100","6","18","2","430","330","584","16482","8050","19","7","32","10","31","39","15","46","28","88","60","2","43","82","43","27","52","17","10","48","19","23","-1","27","26","-1","-1","73","-1","1","0","1","3","5","77","100","116","34","31","35","23","22","20","67","0103","11500","59640","33.928398","-85.60268","AL","210","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Florala","AL111","42","100","42","100","4","19","2.3","96","384","515","19750","8640","10","10","29","19","33","43","5","52","35","83","57","5","38","81","38","26","64","18","14","40","19","26","-1","43","43","-1","-1","57","-1","-1","-1","0","2","3","62","100","241","14","38","48","33","23","19","74","0102","99999","26848","31.00996","-86.335078","AL","42","1"
"4","Summary of All HUD Programs","1","NA","HA OPP","AL112","275","99","282","100","6","19","2.1","582","303","567","14251","6905","22","8","29","20","21","29","2","68","26","91","66","1","40","86","38","25","35","14","6","50","14","29","1","68","68","0","-1","32","-1","0","-1","0","2","9","78","100","154","17","53","30","39","24","37","76","0102","99999","57120","31.272354999999997","-86.257558","AL","275","2"
"4","Summary of All HUD Programs","1","NA","LINEVILLE HOUSING AUTHORITY","AL114","250","87","229","100","6","21","2","461","338","586","20600","10233","5","7","34","16","38","37","0","63","39","75","47","3","40","86","42","25","19","13","7","44","21","28","1","50","48","-1","-1","50","-1","2","-1","2","1","17","85","100","120","23","36","41","36","16","27","70","0103","99999","43264","33.304702","-85.750012","AL","250","2"
"4","Summary of All HUD Programs","1","NA","ENTERPRISE HOUSING AUTHORITY","AL115","344","88","299","99","6","12","2.3","689","347","561","16122","6996","10","9","32","20","29","33","1","61","24","94","71","3","49","90","50","24","40","13","7","51","13","28","1","72","61","-1","1","28","0","10","1","11","3","11","72","100","166","24","39","36","24","32","53","59","0102","21460","24184","31.306315","-85.847515","AL","344","3"
"4","Summary of All HUD Programs","1","NA","YORK HOUSING AUTHORITY","AL116","194","77","147","98","6","13","2.4","355","299","545","13758","5697","20","6","41","14","19","23","1","76","25","95","73","1","53","88","53","24","32","11","3","54","22","21","1","99","99","1","-1","1","-1","-1","-1","0","0","13","91","100","234","23","30","47","27","26","83","53","0107","99999","84096","32.490053","-88.304067","AL","194","2"
"4","Summary of All HUD Programs","1","NA","Washington County Housing Authority","AL117","30","100","30","100","6","13","2.6","77","492","626","25113","9784","-1","3","21","24","52","60","3","33","40","73","47","3","47","87","50","16","80","14","3","53","27","17","-1","97","97","-1","-1","3","-1","-1","-1","0","0","56","135","100","225","17","37","47","23","17","23","70","0101","99999","14008","31.5297","-88.233","AL","30","1"
"4","Summary of All HUD Programs","1","NA","EUFAULA HOUSING AUTHORITY","AL118","761","82","599","96","6","12","2.1","1251","381","537","19123","9156","1","16","34","17","31","33","1","67","35","83","53","2","39","84","40","29","33","18","4","45","20","31","1","87","87","-1","-1","13","-1","1","-1","1","0","8","107","100","180","16","42","41","43","32","59","62","0102","21640","24568","31.881747","-85.144377","AL","761","4"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Sulligent, AL","AL119","123","100","123","100","5","18","2.2","265","287","555","17971","8341","22","4","26","9","38","35","1","63","33","76","56","4","37","79","35","22","36","13","9","54","11","27","1","30","30","-1","-1","70","-1","-1","-1","0","1","26","89","100","87","29","42","28","10","26","15","59","0104","99999","73728","33.896587","-88.139721","AL","123","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Linden","AL120","50","92","45","98","3","18","2.4","109","298","357","16500","6812","9","20","33","11","27","42","-1","56","28","93","69","-1","60","87","58","3","27","4","-1","69","7","24","2","98","98","-1","-1","2","-1","-1","-1","0","0","1","93","100","71","16","42","42","18","32","71","77","0107","99999","43240","32.299453","-87.789912","AL","50","1"
"4","Summary of All HUD Programs","1","NA","Albertville Housing Authority","AL121","565","91","511","99","6","15","1.9","984","316","552","14869","7722","9","11","37","19","23","28","0","66","28","90","62","3","31","86","32","32","33","18","3","36","22","39","3","9","4","-1","0","91","0","5","-1","5","0","5","71","98","138","18","43","39","47","19","33","77","0104","10700","00988","34.259851","-86.211913","AL","565","4"
"4","Summary of All HUD Programs","1","NA","Childersburg Housing Authority","AL122","190","99","187","99","6","13","2.4","458","335","692","17606","7189","17","7","36","8","32","36","2","60","31","82","63","4","50","86","51","28","56","14","4","60","21","14","-1","83","82","-1","-1","17","-1","1","-1","1","1","7","75","100","153","21","32","47","29","17","39","61","0103","45180","14464","33.276476","-86.352546","AL","190","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Headland, AL","AL123","50","100","50","100","4","12","2.1","107","437","497","24864","11619","6","-1","26","20","48","48","2","50","38","86","48","4","42","80","44","27","35","17","-1","48","18","34","6","60","56","-1","-1","40","2","2","-1","4","0","26","130","100","211","16","40","44","44","7","24","86","0102","20020","33856","31.350203","-85.332026","AL","50","1"
"4","Summary of All HUD Programs","1","NA","HA MIDLAND CITY","AL124","96","76","65","89","3","3","2.4","158","346","477","16026","6593","25","5","30","10","30","31","-1","66","27","86","66","-1","55","86","55","27","62","14","5","62","14","20","-1","83","83","-1","-1","17","-1","-1","-1","0","0","-1","80","100","209","20","26","54","25","22","38","63","0102","37120","48400","31.320157000000002","-85.485921","AL","96","1"
"4","Summary of All HUD Programs","1","NA","HA BESSEMER","AL125","1293","93","1176","98","7","7","2.2","2631","340","991","14868","6646","19","8","37","12","25","25","2","69","20","95","82","1","47","82","45","29","68","19","4","56","16","24","1","96","95","0","0","4","1","0","-1","1","1","15","125","99","199","20","38","42","30","35","89","74","0107","13820","05980","33.393106","-86.945943","AL","1293","5"
"4","Summary of All HUD Programs","1","NA","Brundidge Housing Authority","AL126","41","100","41","100","6","15","1.6","66","342","607","15946","9906","10","8","31","21","31","20","-1","76","31","85","51","-1","22","80","22","33","25","20","-1","39","12","49","5","68","68","-1","-1","32","-1","-1","-1","0","0","1","174","-1","-1","15","37","49","66","21","53","67","0102","45980","10240","31.712236","-85.821627","AL","41","1"
"4","Summary of All HUD Programs","1","NA","HA SAMSON","AL128","213","99","211","100","6","14","2.1","453","288","612","16725","7790","5","17","37","11","29","52","-1","44","28","87","67","1","37","82","35","27","43","17","5","46","16","32","1","40","40","-1","-1","60","-1","-1","-1","0","0","10","99","100","144","26","32","42","31","27","19","68","0102","20020","67800","31.115481","-86.051389","AL","213","2"
"4","Summary of All HUD Programs","1","NA","WALKER COUNTY HOUSING AUTHORITY","AL129","496","-5","370","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","0104","13820","21136","33.741443","-87.092694","AL","496","3"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Prattville, AL","AL131","146","99","185","100","5","10","3","556","461","884","21728","7230","9","4","31","13","43","43","4","52","30","85","58","1","69","94","69","24","57","11","2","70","13","15","1","92","92","-1","-1","8","-1","1","-1","1","1","27","115","100","241","11","29","60","19","21","40","73","0102","33860","62328","32.454972","-86.465721","AL","146","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Goodwater","AL132","40","100","40","100","5","15","2.3","93","305","731","13457","5788","20","10","43","13","15","23","3","75","24","95","80","-1","45","78","45","33","86","18","3","60","20","18","-1","93","93","-1","-1","8","-1","-1","-1","0","3","2","94","33","12","35","25","40","20","26","62","67","0103","45180","30640","32.9943","-86.0754","AL","40","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the Town of Hobson City","AL133","60","100","60","100","6","15","2.7","164","306","566","23702","8671","17","10","24","8","41","42","2","55","38","72","57","2","57","82","57","27","56","13","2","60","23","15","-1","95","95","-1","-1","5","-1","-1","-1","0","0","20","81","100","177","27","30","43","10","18","43","76","0103","11500","35152","33.61869","-85.847478","AL","60","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the Town of Blountsville, AL","AL134","88","100","88","100","5","8","1.8","161","454","563","20599","11259","-1","1","44","17","38","35","-1","65","28","91","65","5","30","82","31","48","32","25","1","34","26","39","3","5","1","1","1","95","-1","1","-1","1","0","15","80","100","230","31","40","30","35","21","20","67","01**","13820","07456","34.0637","-86.5982","AL","88","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Fayette","AL137","151","95","144","100","6","17","2","292","281","576","16156","7967","17","12","35","14","22","33","2","63","31","85","67","4","33","74","32","25","79","21","10","46","17","27","1","60","60","-1","-1","40","-1","-1","-1","0","1","5","92","100","169","43","33","24","14","22","26","78","0104","99999","25840","33.680215","-87.836164","AL","151","2"
"4","Summary of All HUD Programs","1","NA","GORDO HOUSING AUTHORITY","AL138","230","90","210","100","6","21","1.9","392","301","500","14194","7604","13","12","44","12","19","21","-1","79","28","90","68","0","36","83","34","42","35","22","7","46","21","26","0","65","65","-1","-1","35","-1","-1","-1","0","0","7","71","94","157","34","35","31","32","21","29","68","0107","46220","30736","33.320446","-87.90187","AL","230","2"
"4","Summary of All HUD Programs","1","NA","HA JACKSONVILLE","AL139","394","94","367","99","6","11","2","729","370","512","16518","8316","12","7","29","21","30","26","1","71","29","92","57","1","36","88","35","28","33","16","3","42","13","42","2","47","45","-1","1","53","-1","2","-1","2","1","8","81","100","164","39","32","29","25","20","33","59","0103","11500","38272","33.80612","-85.754405","AL","394","3"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Centre, Al","AL140","160","100","160","100","6","21","2","315","385","528","18780","9539","1","10","41","18","31","33","-1","67","35","80","55","5","38","74","34","35","46","23","4","48","17","31","1","14","13","-1","-1","86","-1","1","-1","1","0","9","74","100","125","29","51","20","20","12","12","69","0103","99999","12760","34.164","-85.6521","AL","160","2"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the Town of Kennedy","AL141","14","100","14","100","9","14","1.5","21","160","545","15521","10348","7","-1","36","36","21","29","-1","71","32","93","36","7","14","57","14","20","-1","5","-1","36","-1","64","-1","7","-1","-1","-1","93","-1","7","-1","7","0","1","89","93","88","71","14","14","7","9","14","84","01**","99999","39520","33.6074","-88.0965","AL","14","1"
"4","Summary of All HUD Programs","1","NA","Housing Authority of the City of Newton","AL142","33","97","32","100","4","22","2.2","70","328","612","16572","7576","6","16","34","19","25","41","-1","59","29","88","72","3","47","75","50","33","40","17","3","63","19","16","-1","31","31","-1","-1","69","-1","-1","-1","0","0","1","64","100","135","25","25","50","44","13","20","78","0102","37120","54480","31.334666","-85.603309","AL","33","1"
